JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459093.06576,12.660,0.004,,V,MMEA,,ENSEMBLE,116,X25541KC,,0,1.626,Z,,11.636,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.06999,12.320,0.003,,R,MMEA,,ENSEMBLE,116,X25541KC,,0,1.669,Z,,11.508,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.07516,13.162,0.005,,B,MMEA,,ENSEMBLE,116,X25541KC,,0,1.726,Z,,11.941,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.07928,12.658,0.004,,V,MMEA,,ENSEMBLE,116,X25541KC,,0,1.774,Z,,11.647,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.08340,12.318,0.003,,R,MMEA,,ENSEMBLE,116,X25541KC,,0,1.827,Z,,11.512,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.08845,13.158,0.006,,B,MMEA,,ENSEMBLE,116,X25541KC,,0,1.897,Z,,11.933,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.09258,12.659,0.004,,V,MMEA,,ENSEMBLE,116,X25541KC,,0,1.959,Z,,11.641,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.09672,12.317,0.003,,R,MMEA,,ENSEMBLE,116,X25541KC,,0,2.026,Z,,11.502,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.10178,13.171,0.006,,B,MMEA,,ENSEMBLE,116,X25541KC,,0,2.116,Z,,11.939,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.10590,12.660,0.004,,V,MMEA,,ENSEMBLE,116,X25541KC,,0,2.196,Z,,11.635,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.10995,12.328,0.003,,R,MMEA,,ENSEMBLE,116,X25541KC,,0,2.282,Z,,11.503,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.11500,13.190,0.007,,B,MMEA,,ENSEMBLE,116,X25541KC,,0,2.400,Z,,11.947,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.11913,12.671,0.005,,V,MMEA,,ENSEMBLE,116,X25541KC,,0,2.506,Z,,11.651,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.12325,12.322,0.004,,R,MMEA,,ENSEMBLE,116,X25541KC,,0,2.622,Z,,11.503,,ASASSN-V J181654.06-202117.6,AAVSO,STD,0,,,
2459093.37298,12.365,0.019,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.989,Z,18.782,18.167,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459093.37370,12.083,0.018,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.993,Z,18.806,18.193,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459093.37435,13.012,0.028,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.995,Z,19.093,18.415,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459094.336308,12.560,0.029,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.094,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.33684,12.559,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.095,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.337361,12.561,0.029,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.097,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.337894,12.546,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.098,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.338414,12.557,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.100,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.338935,12.558,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.101,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.339456,12.550,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.103,Z,,11.200,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.34,12.546,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.104,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.340521,12.542,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.106,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.341053,12.548,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.108,Z,,11.189,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.341586,12.546,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.109,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.342118,12.542,0.024,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.111,Z,,11.185,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.342639,12.536,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.112,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.343183,12.544,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.114,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.343692,12.539,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.116,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.344213,12.546,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.117,Z,,11.188,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.344745,12.531,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.119,Z,,11.183,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.345255,12.534,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.121,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.345775,12.537,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.123,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.346296,12.524,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.124,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.346806,12.524,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.126,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.347326,12.540,0.039,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.128,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.347847,12.523,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.129,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.348356,12.532,0.038,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.131,Z,,11.186,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.348866,12.524,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.133,Z,,11.187,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.349375,12.541,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.135,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.349896,12.531,0.038,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.137,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.350417,12.533,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.139,Z,,11.188,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.350938,12.520,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.140,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.351458,12.528,0.038,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.142,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.351968,12.535,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.144,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.3525,12.527,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.146,Z,,11.187,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.353021,12.537,0.038,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.148,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.353542,12.532,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.150,Z,,11.198,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.354063,12.527,0.038,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.152,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.354583,12.542,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.154,Z,,11.199,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.355093,12.525,0.038,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.156,Z,,11.189,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.355613,12.537,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.158,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.356123,12.543,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.160,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.356632,12.529,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.162,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.357153,12.535,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.164,Z,,11.184,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.357662,12.538,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.166,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.358171,12.544,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.168,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.358681,12.537,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.170,Z,,11.189,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.35919,12.534,0.038,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.172,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.359722,12.541,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.175,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.360243,12.543,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.177,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.360764,12.551,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.179,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.361285,12.541,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.181,Z,,11.183,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.361806,12.550,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.183,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.362315,12.547,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.186,Z,,11.199,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.362836,12.561,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.188,Z,,11.200,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.363356,12.546,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.190,Z,,11.198,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.363889,12.561,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.193,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.36441,12.554,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.195,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.364919,12.540,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.197,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.36544,12.563,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.200,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.36545,12.360,0.013,,V,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.450  K = 11.829,0,1.970,Z,18.735,18.098,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459094.365972,12.559,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.202,Z,,11.198,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.36617,12.089,0.012,,R,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.343  K = 11.808,0,1.973,Z,18.766,18.148,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459094.366481,12.576,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.204,Z,,11.188,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.36681,13.003,0.016,,B,DFS,,UCAC4 349-129678,UCAC4 349-129865,,STANDARD MAG: C = 12.959  K = 12.232,0,1.975,Z,19.055,18.361,,ASASSN-V J181654.06-202117.6,VVS,STD,,,,
2459094.367014,12.578,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.207,Z,,11.201,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.369421,12.577,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.219,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.369942,12.561,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.221,Z,,11.199,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.370486,12.569,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.224,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.371019,12.572,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.227,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.371551,12.573,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.229,Z,,11.202,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.372072,12.570,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.232,Z,,11.188,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.372616,12.585,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.235,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.373148,12.586,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.237,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.373681,12.575,0.037,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.240,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.374213,12.583,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.243,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.374745,12.577,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.246,Z,,11.183,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.375278,12.576,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.249,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.375799,12.588,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.252,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.376319,12.579,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.254,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.376852,12.586,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.257,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.377373,12.571,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.260,Z,,11.186,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.377894,12.588,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.263,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.378426,12.596,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.266,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.378947,12.584,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.269,Z,,11.200,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.379468,12.591,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.272,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.379988,12.594,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.275,Z,,11.198,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.380509,12.602,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.278,Z,,11.200,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.381019,12.584,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.281,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.381528,12.582,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.284,Z,,11.188,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.382049,12.571,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.287,Z,,11.186,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.382581,12.580,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.290,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.383102,12.580,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.294,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.383623,12.586,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.297,Z,,11.189,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.384144,12.577,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.300,Z,,11.198,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.384664,12.572,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.303,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.385162,12.581,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.306,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.385671,12.571,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.310,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.386181,12.569,0.029,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.313,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.386701,12.567,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.316,Z,,11.184,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.387222,12.562,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.320,Z,,11.185,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.387731,12.565,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.323,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.388252,12.567,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.326,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.388762,12.559,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.330,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.389282,12.558,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.333,Z,,11.184,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.389792,12.559,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.337,Z,,11.187,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.390313,12.565,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.340,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.390822,12.556,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.344,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.391343,12.548,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.348,Z,,11.191,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.391863,12.558,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.351,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.392373,12.564,0.024,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.355,Z,,11.187,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.392894,12.571,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.359,Z,,11.190,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.393403,12.553,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.362,Z,,11.197,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.393912,12.544,0.036,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.366,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.394433,12.553,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.370,Z,,11.197,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.394954,12.552,0.029,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.374,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.395475,12.552,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.378,Z,,11.194,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.395984,12.549,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.381,Z,,11.193,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.396493,12.551,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.385,Z,,11.189,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.397014,12.555,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.389,Z,,11.198,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.397523,12.543,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.393,Z,,11.188,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.398021,12.548,0.035,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.397,Z,,11.201,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.39853,12.555,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.401,Z,,11.198,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.399051,12.553,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.405,Z,,11.197,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.39956,12.537,0.031,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.409,Z,,11.187,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.400081,12.555,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.414,Z,,11.202,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.402188,12.546,0.034,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.431,Z,,11.186,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.402708,12.561,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.436,Z,,11.192,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.403229,12.540,0.032,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.440,Z,,11.185,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.403738,12.540,0.028,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.444,Z,,11.188,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.404259,12.561,0.033,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.449,Z,,11.195,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
2459094.404757,12.553,0.030,,V,DGRA,,ENSEMBLE,3UC140-291804,X25589ATL,,0,1.453,Z,,11.196,,ASASSN-V J181654.06-202117.6,SAAF,STD,,,,
